angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,accel,brake,steer,clutch,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3
0.00894148,-0.102,0.0,5759.1,0.0,93.9911,0,0.0,1,8690.56,0.000308602,0.00128389,-0.000193009,-0.333363,0.345256,1.0,0,0,0.0,7.33374,7.60922,8.50537,10.4385,14.7757,21.468,27.865,39.8075,70.6072,200.0,49.8655,21.1133,13.9621,10.5624,7.24717,5.14528,4.2136,3.78723,3.66663,0.0,0.0,0.0,0.0
0.00894148,-0.082,0.0,5759.1,0.0,93.9902,0,0.0,1,9139.95,0.000308602,0.00128389,-0.000193009,-0.333363,0.345256,1.0,0,0,0.0,7.33374,7.60922,8.50537,10.4385,14.7757,21.468,27.865,39.8075,70.6072,200.0,49.8655,21.1133,13.9621,10.5624,7.24717,5.14528,4.2136,3.78723,3.66663,0.0,0.0,0.0,0.0
0.00894148,-0.062,0.0,5759.1,0.0,93.9892,0,0.0,1,9561.2,0.000308602,0.00128389,-0.000193009,-0.333363,0.345256,1.0,0,0,0.0,7.33374,7.60922,8.50537,10.4385,14.7757,21.468,27.865,39.8075,70.6072,200.0,49.8655,21.1133,13.9621,10.5624,7.24717,5.14528,4.2136,3.78723,3.66663,0.0,0.0,0.0,0.0
0.00894148,-0.042,0.0,5759.1,0.0,93.9888,0,0.0,1,9583.95,0.000308602,0.00128389,-0.000193009,-0.333363,0.345256,1.0,0,0,0.0,7.33374,7.60922,8.50537,10.4385,14.7757,21.468,27.865,39.8075,70.6072,200.0,49.8655,21.1133,13.9621,10.5624,7.24717,5.14528,4.2136,3.78723,3.66663,0.0,0.0,0.0,0.0
0.00894148,-0.022,0.0,5759.1,0.0,93.9883,0,0.0,1,9583.95,0.000308602,0.00128389,-0.000193009,-0.333363,0.345256,1.0,0,0,0.0,7.33374,7.60922,8.50537,10.4385,14.7757,21.468,27.865,39.8075,70.6072,200.0,49.8655,21.1133,13.9621,10.5624,7.24717,5.14528,4.2136,3.78723,3.66663,0.0,0.0,0.0,0.0
0.0094679,0.018,0.0,5759.1,0.0,93.9874,0,0.0,1,9583.95,6.58788e-06,0.00200646,-0.000192622,-0.333363,0.345256,1.0,0,0,0.0,7.33386,7.61047,8.50786,10.4439,14.7892,21.4981,27.915,39.9117,70.9409,200.0,49.4482,21.0443,13.9344,10.5473,7.24103,5.14261,4.21242,3.78674,3.66663,1.19834,-1.19493,1.92409,-1.92534
0.00963384,0.038,0.0,5759.1,0.000488281,93.9873,1,0.0,1,956.343,0.161309,-0.0291997,0.000329366,-0.333363,0.345256,1.0,0,0,0.0,7.33398,7.61083,8.50879,10.4458,14.7933,21.5075,27.9305,39.9451,71.0452,200.0,49.3205,21.0231,13.9253,10.5423,7.23863,5.14183,4.21207,3.7865,3.66675,-0.483644,0.482242,-1.8283,1.24125
0.00969679,0.058,0.0,5759.1,0.000488281,93.9873,1,0.0,1,971.761,0.16031,-0.0331915,0.000704829,-0.333363,0.345259,1.0,0,0,0.0,7.33386,7.61103,8.5089,10.4465,14.7947,21.5108,27.9365,39.9578,71.0868,200.0,49.2719,21.0143,13.9226,10.5408,7.23778,5.14138,4.21198,3.7865,3.66663,1.16352,-1.16012,1.23085,-1.8206
0.00980837,0.078,0.0,5759.1,0.00146484,93.9873,1,0.0,1,987.193,0.159286,-0.028114,0.000686094,-0.333363,0.345264,1.0,0,0,0.0,7.33374,7.61124,8.50955,10.4475,14.7977,21.5175,27.9471,39.9798,71.158,200.0,49.1873,21.0011,13.9167,10.5375,7.23674,5.14096,4.21164,3.78638,3.66663,-0.516363,0.510557,-1.81005,1.22962
0.00994569,0.098,0.0,5759.1,0.00195313,93.9873,1,0.0,1,1002.64,0.158265,-0.0281086,0.000486933,-0.333363,0.345266,1.0,0,0,0.0,7.33386,7.61159,8.51029,10.4489,14.8013,21.5252,27.9609,40.007,71.2457,200.0,49.0819,20.9835,13.9096,10.5339,7.23505,5.14035,4.21147,3.78625,3.66675,1.15567,-1.16356,1.224,-1.7993
0.0100916,0.118,0.0,5759.1,0.00292969,93.9873,1,0.0,1,1018.09,0.157479,-0.0237511,0.000150344,-0.333385,0.345267,1.0,0,0,0.0,7.33386,7.61208,8.51123,10.4506,14.8053,21.5342,27.9746,40.0368,71.3403,200.0,48.9674,20.9639,13.9017,10.5291,7.23265,5.1394,4.21074,3.78601,3.66663,-0.535635,0.514826,-1.79189,1.22139
0.0102485,0.138,0.0,5759.1,0.00341797,93.9873,1,0.0,1,1033.55,0.156439,-0.0248964,-0.000129077,-0.333385,0.345267,1.0,0,0,0.0,7.33398,7.61234,8.51186,10.4522,14.8093,21.5431,27.9897,40.0679,71.442,200.0,48.8474,20.9437,13.8931,10.5241,7.23108,5.1386,4.21032,3.78577,3.6665,1.14824,-1.17165,1.21954,-1.78581
0.0104077,0.158,0.0,5759.1,0.00341797,93.9873,1,0.0,1,1049.03,0.155788,-0.0215269,-0.000317689,-0.333385,0.345265,1.0,0,0,0.0,7.33411,7.61257,8.51274,10.4539,14.8136,21.5518,28.0051,40.1,71.5447,200.0,48.7255,20.9241,13.8857,10.5202,7.22905,5.13779,4.20999,3.78564,3.66663,-0.553072,0.512809,-1.78383,1.21904
0.0105723,0.178,0.0,5759.1,0.00439453,93.9873,1,0.0,1,942.478,0.154798,-0.0237079,-0.000354443,-0.333385,0.345263,1.0,0,0,0.0,7.33398,7.61289,8.51357,10.4558,14.8176,21.5613,28.0203,40.1325,71.6496,200.0,48.602,20.9025,13.8764,10.5154,7.22683,5.13689,4.20963,3.7854,3.66663,1.13535,-1.17926,1.59629,-1.47212
0.0106824,0.198,0.0,5759.1,0.00585938,93.9873,1,0.0,1,942.478,0.412644,-0.01271,0.00016779,-0.333407,0.345261,1.0,0,0,0.0,7.33423,7.61339,8.51408,10.457,14.8205,21.5681,28.0313,40.1559,71.7246,200.0,48.5184,20.8889,13.8701,10.5115,7.2254,5.13611,4.2092,3.78528,3.6665,-0.52679,0.824762,0.99883,3.85763
0.0106486,0.218,0.0,5759.11,0.00976563,93.9873,1,0.0,1,942.478,0.798316,-0.00927715,0.00177242,-0.33343,0.345265,1.0,0,0,0.0,7.33423,7.61341,8.51401,10.4568,14.8201,21.5665,28.0289,40.1494,71.7029,200.0,48.5419,20.8917,13.8715,10.5123,7.22548,5.13623,4.20923,3.78516,3.66638,1.21362,-0.181774,-0.175982,3.5201
0.0106466,0.238,0.0,5759.11,0.015625,93.9873,1,0.0,1,942.478,1.17728,-0.00609194,0.00356898,-0.333452,0.345278,1.0,0,0,0.0,7.33435,7.61345,8.5144,10.4569,14.8202,21.5664,28.0284,40.1496,71.7032,200.0,48.5426,20.8908,13.8712,10.5122,7.22535,5.13612,4.20899,3.78503,3.66626,0.197444,1.44268,3.10096,-0.5146
