timestamp,stage,max_episodes,current_episode,session_id,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,accel,brake,steer,clutch,manual_mode,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3
2025-05-06T18:47:55.408018,Race,1,0,20250506_184748,0.0097267,-0.542,0.0,2032.56,0.0,93.9999,0,0.0,1,1263.95,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.428963,Race,1,0,20250506_184748,0.0097267,-0.522,0.0,2032.56,0.0,93.9998,0,0.0,1,1432.32,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.448910,Race,1,0,20250506_184748,0.0097267,-0.502,0.0,2032.56,0.0,93.9997,0,0.0,1,1605.57,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.467238,Race,1,0,20250506_184748,0.0097267,-0.482,0.0,2032.56,0.0,93.9997,0,0.0,1,1783.85,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.489179,Race,1,0,20250506_184748,0.0097267,-0.462,0.0,2032.56,0.0,93.9996,0,0.0,1,1967.31,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.509125,Race,1,0,20250506_184748,0.0097267,-0.442,0.0,2032.56,0.0,93.9995,0,0.0,1,2156.5,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.528075,Race,1,0,20250506_184748,0.0097267,-0.422,0.0,2032.56,0.0,93.9994,0,0.0,1,2359.56,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.548022,Race,1,0,20250506_184748,0.0097267,-0.402,0.0,2032.56,0.0,93.9993,0,0.0,1,2580.78,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.568168,Race,1,0,20250506_184748,0.0097267,-0.382,0.0,2032.56,0.0,93.9991,0,0.0,1,2821.75,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.589112,Race,1,0,20250506_184748,0.0097267,-0.362,0.0,2032.56,0.0,93.9989,0,0.0,1,3084.25,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
