timestamp,stage,max_episodes,current_episode,session_id,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,accel,brake,steer,clutch,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3
2025-05-09T15:27:01.625755,Race,1,0,20250509_152659,1.74846e-07,-0.542,0.0,3160.83,0.0,94.0,0,0.0,1,1314.91,0.0,0.0,-0.000605693,-0.333334,0.345263,0.5100000000000001,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.645839,Race,1,0,20250509_152659,1.74846e-07,-0.522,0.0,3160.83,0.0,94.0,0,0.0,1,1379.2,0.0,0.0,-0.000605693,-0.333334,0.345263,0.5400000000000001,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.668830,Race,1,0,20250509_152659,1.74846e-07,-0.502,0.0,3160.83,0.0,94.0,0,0.0,1,1449.17,0.0,0.0,-0.000605693,-0.333334,0.345263,0.5700000000000002,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.685591,Race,1,0,20250509_152659,1.74846e-07,-0.482,0.0,3160.83,0.0,94.0,0,0.0,1,1525.01,0.0,0.0,-0.000605693,-0.333334,0.345263,0.6000000000000002,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.707409,Race,1,0,20250509_152659,1.74846e-07,-0.462,0.0,3160.83,0.0,94.0,0,0.0,1,1606.94,0.0,0.0,-0.000605693,-0.333334,0.345263,0.6300000000000002,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.727435,Race,1,0,20250509_152659,1.74846e-07,-0.442,0.0,3160.83,0.0,94.0,0,0.0,1,1695.18,0.0,0.0,-0.000605693,-0.333334,0.345263,0.6600000000000003,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.746470,Race,1,0,20250509_152659,1.74846e-07,-0.422,0.0,3160.83,0.0,93.9999,0,0.0,1,1789.98,0.0,0.0,-0.000605693,-0.333334,0.345263,0.6900000000000003,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.767863,Race,1,0,20250509_152659,1.74846e-07,-0.402,0.0,3160.83,0.0,93.9999,0,0.0,1,1891.63,0.0,0.0,-0.000605693,-0.333334,0.345263,0.7200000000000003,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.785683,Race,1,0,20250509_152659,1.74846e-07,-0.382,0.0,3160.83,0.0,93.9998,0,0.0,1,2000.42,0.0,0.0,-0.000605693,-0.333334,0.345263,0.7500000000000003,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.805698,Race,1,0,20250509_152659,1.74846e-07,-0.362,0.0,3160.83,0.0,93.9997,0,0.0,1,2116.71,0.0,0.0,-0.000605693,-0.333334,0.345263,0.7800000000000004,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
